STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,041,002012,6466,+30.592705,-096.340308
48,041,002013,4873,+30.552211,-096.322403
48,041,002014,1768,+30.570021,-096.363734
48,041,002015,8987,+30.614900,-096.337942
48,041,980000,0,+30.586614,-096.366608
48,043,950300,4195,+30.364307,-103.668067
48,043,950400,1876,+30.354291,-103.662048
48,043,950500,3161,+29.941305,-103.524022
48,045,950200,1637,+34.440834,-101.232801
48,047,950100,2042,+27.159104,-098.138544
48,047,950200,5181,+27.222777,-098.146460
48,049,950100,2014,+31.950746,-098.978997
48,049,950200,3989,+31.811931,-099.090730
48,049,950300,3143,+31.768371,-098.837187
48,049,950500,2912,+31.711460,-099.129530
48,049,950600,2654,+31.728577,-098.996974
48,049,950700,1369,+31.719506,-098.985906
48,049,950800,2813,+31.706561,-098.987105
48,049,950900,4815,+31.694238,-098.981209
48,049,951000,2497,+31.701291,-098.970832
48,049,951100,4033,+31.676884,-098.967446
48,049,951200,4296,+31.745903,-098.938976
48,049,951300,3571,+31.645330,-099.009397
48,051,970100,1421,+30.620124,-096.634264
48,051,970200,4324,+30.504019,-096.763975
48,051,970300,4279,+30.529338,-096.701984
48,051,970400,3250,+30.473028,-096.498904
48,051,970500,3913,+30.353419,-096.582393
48,053,960100,5731,+30.806739,-098.018481
48,053,960200,2714,+30.861434,-098.247360
48,053,960300,6627,+30.761825,-098.226951
48,053,960400,5302,+30.734794,-098.290785
48,053,960500,6104,+30.595692,-098.377636
48,053,960600,3690,+30.603005,-098.320802
48,053,960700,6791,+30.579491,-098.273361
48,053,960800,5791,+30.520835,-098.223777
48,055,960101,5626,+29.992370,-097.674378
48,055,960102,3840,+29.881515,-097.590690
48,055,960200,5199,+29.866807,-097.663729
48,055,960300,4177,+29.876310,-097.683071
48,055,960400,3606,+29.890488,-097.684574
48,055,960500,7602,+29.852579,-097.830008
48,055,960600,2356,+29.749511,-097.563291
48,055,960700,5660,+29.680877,-097.647713
48,057,000100,5409,+28.630688,-096.631132
48,057,000200,4375,+28.606104,-096.630548
48,057,000300,1454,+28.674674,-096.497950
48,057,000400,6255,+28.607178,-096.649896
48,057,000500,3888,+28.434320,-096.617976
48,057,990000,0,+28.191494,-096.614403
48,059,030101,4744,+32.403509,-099.493930
48,059,030102,4543,+32.352158,-099.550550
48,059,030200,4257,+32.278366,-099.288877
48,061,010100,8437,+26.234004,-097.547378
48,061,010201,1989,+26.256084,-097.685096
48,061,010203,7607,+26.227733,-097.687566
48,061,010301,5460,+26.259645,-097.815492
48,061,010302,8349,+26.201366,-097.797579
48,061,010401,5286,+26.225933,-097.741700
48,061,010402,6683,+26.200426,-097.741644
48,061,010500,2529,+26.198518,-097.711064
48,061,010601,8795,+26.214747,-097.699863
48,061,010602,1858,+26.209509,-097.681132
48,061,010700,3268,+26.200902,-097.690164
48,061,010800,7269,+26.197036,-097.670989
48,061,010900,1651,+26.193466,-097.689170
48,061,011000,3304,+26.184542,-097.706993
48,061,011100,2918,+26.184664,-097.697139
48,061,011200,1658,+26.185865,-097.685851
48,061,011301,1729,+26.180647,-097.674571
48,061,011302,3995,+26.177539,-097.660878
48,061,011400,6337,+26.151850,-097.610102
48,061,011500,5728,+26.132686,-097.626568
48,061,011600,6829,+26.124576,-097.636399
48,061,011700,6837,+26.144606,-097.649970
48,061,011801,5783,+26.171345,-097.685029
48,061,011802,3922,+26.162911,-097.698940
48,061,011901,6150,+26.158021,-097.824305
48,061,011902,4501,+26.153209,-097.817694
48,061,011903,2542,+26.082507,-097.832307
48,061,012001,5475,+26.176292,-097.740702
48,061,012002,5401,+26.150624,-097.756338
48,061,012101,5103,+26.121871,-097.673648
48,061,012102,5824,+26.065745,-097.687183
48,061,012200,10831,+26.122864,-097.499134
48,061,012301,4677,+26.122295,-097.319967
48,061,012304,4696,+26.072502,-097.214359
48,061,012305,3729,+26.102405,-097.176498
48,061,012401,6498,+26.062840,-097.512509
48,061,012402,4888,+26.073701,-097.476400
48,061,012504,15629,+25.958921,-097.529158
48,061,012505,9119,+26.050273,-097.631080
48,061,012506,3780,+26.034047,-097.551174
48,061,012507,6063,+25.958193,-097.541089
48,061,012508,2756,+25.993737,-097.589855
48,061,012607,2973,+25.948232,-097.428104
48,061,012608,3662,+25.950310,-097.462151
48,061,012609,7644,+25.970792,-097.477739
48,061,012612,6488,+25.976654,-097.498693
48,061,012613,5192,+25.961079,-097.495624
48,061,012700,5621,+25.940690,-097.408793
48,061,012800,5380,+25.931516,-097.525306
48,061,012900,4290,+25.937423,-097.514968
48,061,013002,4185,+25.943326,-097.495286
48,061,013003,2242,+25.937116,-097.504535
48,061,013004,2647,+25.927356,-097.498276
48,061,013102,3905,+25.934524,-097.460130
48,061,013104,3972,+25.936633,-097.480622
48,061,013106,5075,+25.928214,-097.479064
48,061,013203,2236,+25.932614,-097.439344
48,061,013204,2553,+25.922995,-097.434646
48,061,013205,3666,+25.923418,-097.441409
48,061,013206,3595,+25.926669,-097.426465
48,061,013207,4050,+25.929783,-097.418580
48,061,013303,3986,+25.922843,-097.454304
48,061,013305,5273,+25.898920,-097.443747
48,061,013306,2912,+25.895263,-097.452851
48,061,013307,2215,+25.893269,-097.458609
48,061,013308,3530,+25.886338,-097.446216
48,061,013309,3019,+25.882821,-097.440673
48,061,013401,2476,+25.915445,-097.483594
48,061,013402,2230,+25.909674,-097.480442
48,061,013500,2068,+25.918764,-097.500105
48,061,013600,3311,+25.919572,-097.516740
48,061,013700,3923,+25.911117,-097.509800
48,061,013801,2784,+25.907216,-097.493158
48,061,013802,3266,+25.901558,-097.486491
48,061,013901,2791,+25.910591,-097.466405
48,061,013902,4146,+25.904908,-097.473582
48,061,013903,4671,+25.900599,-097.462578
48,061,014001,2519,+25.898921,-097.500212
48,061,014002,2642,+25.907102,-097.504475
48,061,014100,11923,+25.888896,-097.410382
48,061,014200,5311,+26.080434,-097.308763
48,061,014300,4534,+25.911134,-097.451314
48,061,014400,12877,+25.988403,-097.485933
48,061,014500,8544,+25.955502,-097.477634
48,061,980001,0,+26.227531,-097.654497
48,061,980100,10,+25.906189,-097.422494
48,061,990000,0,+26.190240,-097.147323
48,063,950101,3515,+32.953132,-094.940560
48,063,950102,4061,+33.015677,-095.044544
48,063,950200,4825,+32.996924,-094.964922
48,065,950100,2387,+35.393391,-101.159513
48,065,950200,3795,+35.378217,-101.436043
48,067,950100,6621,+33.156015,-094.143360
48,067,950200,2786,+33.180626,-094.456883
48,067,950300,1681,+33.155351,-094.156339
48,067,950400,5403,+33.118017,-094.168617
48,067,950500,2822,+33.011185,-094.144878
48,067,950600,5740,+33.001730,-094.354199
48,067,950700,5411,+32.991715,-094.605872
48,069,950100,1267,+34.625324,-102.254427
48,069,950200,4557,+34.549616,-102.319054
48,069,950300,2238,+34.404551,-102.175200
48,071,710100,6502,+29.858437,-094.849109
48,071,710200,15543,+29.786123,-094.871060
48,071,710300,2890,+29.835600,-094.658436
48,071,710401,6274,+29.815539,-094.387364
48,071,710500,3887,+29.717584,-094.678822
48,071,710600,0,+29.626545,-094.944018
48,071,990000,0,+29.530649,-094.362333
48,073,950100,4443,+32.010043,-095.072580
48,073,950200,5499,+32.095780,-095.329811
48,073,950300,7295,+31.961493,-095.280944
48,073,950400,1735,+31.974871,-095.259160
48,073,950500,3593,+31.976387,-095.283725
48,073,950600,5989,+31.958844,-095.249339
48,073,950700,4235,+31.948507,-095.274956
48,073,950801,4408,+31.782561,-095.156068
48,073,950802,4049,+31.851204,-095.214795
48,073,950900,4332,+31.803182,-095.150625
48,073,951000,3541,+31.646313,-095.075942
48,073,951100,1726,+31.499931,-094.972811
48,075,950100,2101,+34.436017,-100.259076
48,075,950200,4940,+34.425752,-100.211127
48,077,030200,3250,+33.816721,-098.191428
48,077,030301,4683,+33.950956,-098.306456
48,077,030302,2819,+33.636941,-098.204931
48,079,950100,3127,+33.687756,-102.737454
48,081,950100,1676,+31.912759,-100.298759
48,081,950200,1644,+31.895725,-100.514577
48,083,950300,4871,+31.824982,-099.424794
48,083,950600,1399,+31.939245,-099.460202
48,083,950700,2625,+31.708590,-099.400926
48,085,030100,6018,+33.304804,-096.409875
48,085,030201,2847,+33.262131,-096.554330
48,085,030202,2250,+33.339525,-096.646655
48,085,030203,13856,+33.333499,-096.562930
48,085,030301,2874,+33.235524,-096.689988
48,085,030302,2028,+33.250913,-096.752210
48,085,030303,4642,+33.232148,-096.779405
48,085,030304,2468,+33.242901,-096.799989
48,085,030305,8391,+33.314882,-096.769135
48,085,030403,5389,+33.162633,-096.811495
48,085,030404,5554,+33.144349,-096.792244
48,085,030405,4214,+33.133836,-096.796717
48,085,030406,2966,+33.133326,-096.812532
48,085,030407,3699,+33.125831,-096.832797
48,085,030408,5961,+33.147926,-096.818537
48,085,030504,2704,+33.108619,-096.832271
48,085,030505,2824,+33.109716,-096.812114
48,085,030506,2691,+33.112950,-096.794934
48,085,030507,1800,+33.111314,-096.783340
48,085,030508,6130,+33.123913,-096.778485
48,085,030509,2395,+33.121853,-096.792339
48,085,030510,2815,+33.134218,-096.778397
48,085,030511,4733,+33.145173,-096.774521
48,085,030512,4353,+33.131254,-096.743528
48,085,030513,3670,+33.151631,-096.698369
48,085,030514,6651,+33.163355,-096.674046
48,085,030515,6343,+33.166620,-096.689100
48,085,030516,5179,+33.164103,-096.704402
48,085,030517,5879,+33.162521,-096.720903
48,085,030518,1690,+33.169755,-096.741328
48,085,030519,1466,+33.183541,-096.824621
48,085,030520,4454,+33.182795,-096.793352
48,085,030521,3190,+33.180141,-096.778595
48,085,030522,4183,+33.183993,-096.757700
48,085,030523,7875,+33.189110,-096.742656
48,085,030524,2256,+33.210594,-096.737737
48,085,030525,6196,+33.195647,-096.723380
48,085,030526,7247,+33.210970,-096.714088
48,085,030527,3747,+33.204506,-096.684478
48,085,030528,7405,+33.180858,-096.672689
48,085,030529,3240,+33.181609,-096.725946
48,085,030530,6025,+33.186371,-096.689993
48,085,030531,5663,+33.182128,-096.706109
48,085,030601,8448,+33.173156,-096.654868
48,085,030603,6996,+33.201284,-096.648582
48,085,030604,3009,+33.241186,-096.639854
48,085,030605,6293,+33.223975,-096.651773
48,085,030701,3371,+33.215957,-096.622512
48,085,030702,4867,+33.204753,-096.624146
48,085,030801,3923,+33.174244,-096.633900
48,085,030802,5635,+33.191384,-096.625558
48,085,030900,8862,+33.190086,-096.608632
48,085,031001,6635,+33.137623,-096.519906
48,085,031003,4280,+33.193515,-096.529480
48,085,031004,5340,+33.165078,-096.488613
48,085,031100,9200,+33.140655,-096.373500
48,085,031201,4787,+33.043504,-096.390351
48,085,031202,4010,+33.001047,-096.390438
48,085,031308,6358,+33.038135,-096.555621
48,085,031309,9371,+33.018697,-096.552931
48,085,031310,9036,+33.010029,-096.517151
48,085,031311,9406,+32.994109,-096.549092
48,085,031312,6234,+33.036595,-096.649270
48,085,031313,12210,+33.034779,-096.618961
48,085,031314,2291,+33.073059,-096.567381
48,085,031315,16724,+33.028066,-096.589146
48,085,031316,6399,+32.999476,-096.618750
48,085,031317,7724,+32.994000,-096.600972
48,085,031405,16818,+33.118163,-096.700758
48,085,031406,16124,+33.124003,-096.630244
48,085,031407,6871,+33.121891,-096.585754
48,085,031408,3157,+33.092336,-096.619621
48,085,031409,9572,+33.075131,-096.660597
48,085,031410,8491,+33.091776,-096.643241
48,085,031411,4886,+33.078177,-096.632306
48,085,031504,7029,+33.107989,-096.638483
48,085,031505,8096,+33.093170,-096.710303
48,085,031506,8587,+33.088678,-096.663770
48,085,031507,4391,+33.107971,-096.691401
48,085,031508,5626,+33.113671,-096.657805
48,085,031611,3639,+33.048926,-096.706868
48,085,031612,6101,+33.049827,-096.760809
48,085,031613,5469,+33.048705,-096.743201
48,085,031621,5760,+33.021542,-096.781643
48,085,031622,5405,+33.034402,-096.719589
48,085,031623,2786,+33.023073,-096.724507
48,085,031624,3659,+33.023648,-096.758112
48,085,031625,4227,+33.033777,-096.761150
48,085,031626,2380,+33.023434,-096.741447
48,085,031627,4763,+33.034633,-096.743251
48,085,031628,3637,+33.052723,-096.720385
48,085,031629,3505,+33.045078,-096.723734
48,085,031630,4428,+33.078736,-096.730317
48,085,031631,4440,+33.076631,-096.716470
48,085,031632,5346,+33.076462,-096.702794
48,085,031633,3705,+33.067996,-096.725142
48,085,031634,2973,+33.061152,-096.724955
48,085,031635,4007,+33.064094,-096.709331
48,085,031636,6284,+33.064497,-096.760801
48,085,031637,6952,+33.078914,-096.761312
48,085,031638,7000,+33.091738,-096.760890
48,085,031639,6053,+33.107012,-096.759165
48,085,031640,7693,+33.109893,-096.742385
48,085,031641,6306,+33.094609,-096.742232
48,085,031642,4633,+33.079734,-096.743283
48,085,031643,4207,+33.064118,-096.743333
48,085,031645,2162,+33.050437,-096.837872
48,085,031646,5598,+33.050892,-096.812699
48,085,031647,3038,+33.037682,-096.837680
48,085,031648,6880,+33.036669,-096.812165
48,085,031649,4466,+33.020986,-096.813049
48,085,031652,7269,+33.063483,-096.786236
48,085,031653,7199,+33.049610,-096.783211
48,085,031654,3771,+33.038090,-096.781404
48,085,031655,4672,+33.031567,-096.784732
48,085,031656,2535,+33.060032,-096.836204
48,085,031657,1268,+33.081025,-096.819910
48,085,031658,3868,+33.067391,-096.811672
48,085,031659,1858,+33.080379,-096.796690
48,085,031660,3588,+33.089881,-096.797161
48,085,031661,2789,+33.101516,-096.779920
48,085,031662,4599,+33.092798,-096.778281
48,085,031663,3326,+33.082443,-096.783062
48,085,031664,3982,+33.075280,-096.781209
48,085,031704,3825,+32.991556,-096.837695
48,085,031706,2294,+32.992562,-096.821453
48,085,031708,3819,+32.993617,-096.802485
48,085,031709,4504,+33.001860,-096.783072
48,085,031711,3066,+33.002025,-096.836868
48,085,031712,4967,+33.011509,-096.837404
48,085,031713,3972,+33.002578,-096.824901
48,085,031714,5028,+33.008080,-096.823330
48,085,031715,2544,+33.008497,-096.805829
48,085,031716,2048,+33.001763,-096.802114
48,085,031717,2067,+33.006698,-096.798381
48,085,031718,2477,+32.991413,-096.787190
48,085,031719,1733,+32.993916,-096.775116
48,085,031720,4072,+32.988013,-096.773326
48,085,031802,6124,+33.008901,-096.719535
48,085,031804,4222,+32.991003,-096.746963
48,085,031805,5024,+32.992795,-096.709320
48,085,031806,1634,+32.999169,-096.734724
48,085,031807,4718,+33.013888,-096.748420
48,085,031900,4397,+33.018138,-096.694641
48,085,032003,5735,+33.024747,-096.690327
48,085,032004,7381,+33.022225,-096.672103
48,085,032008,4226,+33.037785,-096.674746
48,085,032009,6637,+32.990867,-096.661948
48,085,032010,4727,+33.017035,-096.655991
48,085,032011,5971,+32.996675,-096.641946
48,085,032012,4164,+33.035681,-096.691685
48,085,032013,5721,+33.053497,-096.688055
48,087,950300,3057,+34.863545,-100.216872
48,089,750100,4769,+29.593333,-096.337896
48,089,750200,2162,+29.478473,-096.499794
48,089,750300,4769,+29.666684,-096.745561
48,089,750400,5027,+29.771393,-096.526100
48,089,750500,4147,+29.695098,-096.557109
48,091,310100,3151,+29.696173,-098.123444
48,091,310200,2482,+29.715134,-098.119425
48,091,310300,6823,+29.711524,-098.144252
48,091,310401,5626,+29.687422,-098.140429
48,091,310403,5537,+29.674973,-098.135564
48,091,310404,4311,+29.682165,-098.114514
48,091,310501,3447,+29.711708,-098.099359
48,091,310502,4443,+29.702544,-098.083755
48,091,310503,3555,+29.729537,-098.097575
48,091,310603,3057,+29.960027,-098.298055
48,091,310604,2664,+29.879268,-098.273733
48,091,310605,4862,+29.921665,-098.346946
48,091,310606,4464,+29.896581,-098.188913
48,091,310607,4694,+29.849905,-098.228944
48,091,310608,3426,+29.853908,-098.304650
48,091,310701,5657,+29.741844,-098.299674
48,091,310702,4792,+29.842818,-098.445170
48,091,310703,5430,+29.812784,-098.393032
48,091,310704,5690,+29.771394,-098.494528
48,091,310801,4949,+29.656441,-098.311183
48,091,310802,5631,+29.664971,-098.200343
48,091,310901,4040,+29.751798,-098.184122
48,091,310902,5951,+29.763914,-098.084568
48,091,310903,3790,+29.817716,-098.084392
48,093,950100,4424,+32.104317,-098.547094
48,093,950200,3387,+31.929622,-098.616927
48,093,950300,4147,+31.902085,-098.602159
48,093,950400,2016,+31.880517,-098.387769
48,095,950300,4087,+31.280122,-099.859636
48,097,000100,5892,+33.679070,-097.032017
48,097,000200,5025,+33.665931,-097.316553
48,097,000400,1965,+33.633402,-097.156984
48,097,000500,3609,+33.636854,-097.142535
48,097,000600,4486,+33.635923,-097.124818
48,097,000700,6531,+33.535364,-097.029729
48,097,000900,4774,+33.509697,-097.231191
48,097,001100,6155,+33.615750,-097.131361
48,099,010101,3606,+31.433163,-097.595975
48,099,010102,3276,+31.430864,-097.934312
48,099,010201,7806,+31.477996,-097.722095
48,099,010202,4998,+31.437496,-097.709470
48,099,010300,2564,+31.442483,-097.760941
48,099,010400,4083,+31.411643,-097.717662
48,099,010501,5245,+31.143519,-097.827969
48,099,010502,4296,+31.139209,-097.807283
48,099,010503,2614,+31.141359,-097.785160
48,099,010504,2671,+31.115999,-097.829220
48,099,010601,4353,+31.128800,-097.894766
48,099,010603,5318,+31.140157,-097.916228
48,099,010604,4853,+31.168742,-097.929003
48,099,010701,4142,+31.124332,-097.919763
48,099,010702,3294,+31.115308,-097.920610
48,099,010802,5366,+31.100731,-097.909175
48,099,010803,2651,+31.106559,-097.890421
48,099,010804,4226,+31.116667,-097.886498
48,099,980000,26,+31.286802,-097.836676
48,101,950100,1505,+34.019044,-100.300376
48,103,950100,4375,+31.400898,-102.352002
48,105,950100,3719,+30.707106,-101.220153
48,107,950100,2234,+33.648090,-101.227149
48,107,950200,2346,+33.678198,-101.381889
48,107,950300,1479,+33.667512,-101.530964
48,109,950300,2398,+31.071834,-104.821069
48,111,950100,1455,+36.280847,-102.801883
48,111,950300,5248,+36.062643,-102.516011
48,113,000100,4009,+32.815532,-096.737749
48,113,000201,2875,+32.832512,-096.757318
48,113,000202,3409,+32.830868,-096.765648
48,113,000300,4080,+32.830258,-096.775487
48,113,000401,4830,+32.810756,-096.827331
48,113,000404,3451,+32.819003,-096.827541
48,113,000405,2710,+32.814177,-096.820539
48,113,000406,7200,+32.832267,-096.852558
48,113,000500,5537,+32.808507,-096.813559
48,113,000601,5987,+32.824571,-096.823158
48,113,000603,3465,+32.819222,-096.809415
48,113,000605,2145,+32.809695,-096.806676
48,113,000606,3035,+32.815159,-096.802449
48,113,000701,4048,+32.810615,-096.796322
48,113,000702,2758,+32.822046,-096.789483
48,113,000800,6355,+32.808689,-096.784411
48,113,000900,4743,+32.812250,-096.779706
48,113,001001,1602,+32.820904,-096.776009
48,113,001002,2204,+32.816213,-096.776304
48,113,001101,3358,+32.814947,-096.765970
48,113,001102,2284,+32.818243,-096.757382
48,113,001202,3133,+32.806086,-096.734401
48,113,001203,1477,+32.802544,-096.744622
48,113,001204,2572,+32.798728,-096.748332
48,113,001301,2605,+32.806289,-096.752936
48,113,001302,2828,+32.800367,-096.762264
48,113,001400,3756,+32.806773,-096.763047
48,113,001502,3328,+32.794499,-096.768087
48,113,001503,3111,+32.803139,-096.776660
48,113,001504,2463,+32.800611,-096.773196
48,113,001600,3696,+32.797313,-096.789209
48,113,001701,75,+32.791867,-096.795726
48,113,001703,3164,+32.798301,-096.797315
48,113,001704,1394,+32.795863,-096.800406
48,113,001800,3575,+32.801905,-096.803145
48,113,001900,4135,+32.793179,-096.808280
